barriers_anthropogenic_id,stream_crossing_id,dam_id,modelled_crossing_id,crossing_source,crossing_type,crossing_name,barrier_status,linear_feature_id,blue_line_key,downstream_route_measure,wscode_ltree,localcode_ltree,watershed_group_code,dnstr_barriers_anthropogenic,observedspp_dnstr,observedspp_upstr,stream_order,stream_magnitude,gradient,watershed_upstr_ha,total_network_km,total_stream_km,total_lakereservoir_ha,total_wetland_ha,total_slopeclass03_waterbodies_km,total_slopeclass03_km,total_slopeclass05_km,total_slopeclass08_km,total_slopeclass15_km,total_slopeclass22_km,total_slopeclass30_km,total_belowupstrbarriers_network_km,total_belowupstrbarriers_stream_km,total_belowupstrbarriers_lakereservoir_ha,total_belowupstrbarriers_wetland_ha,total_belowupstrbarriers_slopeclass03_waterbodies_km,total_belowupstrbarriers_slopeclass03_km,total_belowupstrbarriers_slopeclass05_km,total_belowupstrbarriers_slopeclass08_km,total_belowupstrbarriers_slopeclass15_km,total_belowupstrbarriers_slopeclass22_km,total_belowupstrbarriers_slopeclass30_km,wct_network_km,wct_stream_km,wct_lakereservoir_ha,wct_wetland_ha,wct_slopeclass03_waterbodies_km,wct_slopeclass03_km,wct_slopeclass05_km,wct_slopeclass08_km,wct_slopeclass15_km,wct_slopeclass22_km,wct_slopeclass30_km,wct_belowupstrbarriers_network_km,wct_belowupstrbarriers_stream_km,wct_belowupstrbarriers_lakereservoir_ha,wct_belowupstrbarriers_wetland_ha,wct_belowupstrbarriers_slopeclass03_waterbodies_km,wct_belowupstrbarriers_slopeclass03_km,wct_belowupstrbarriers_slopeclass05_km,wct_belowupstrbarriers_slopeclass08_km,wct_belowupstrbarriers_slopeclass15_km,wct_belowupstrbarriers_slopeclass22_km,wct_belowupstrbarriers_slopeclass30_km,study_area,external_crossing_reference,utm_zone,stream_name,road_name,barrier_result_code,downstream_channel_width,habitat_value_code,consultant_name,image_view_url,reviewer,misc_point_id,my_text,my_priority,my_stream_name,my_road_name,modelled_crossing_id_corr,geometry,easting,northing
NA,102978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MICH018,11,Roberts Ck,Spruce,BARRIER,2.5,HIGH,VAST RESOURCE SOLUTIONS INC.,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=103158,ali,1323,NA,NA,NA,NA,NA,"c(657524, 5505168)",657524,5505168
8875,NA,NA,4601687,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706850397,356545861,539.0961483833142,300.602565.854327.993941.902282.132363.931953,300.602565.854327.993941.902282.132363.931953,ELKR,NA,NA,NA,2,2,0.0322,282.3809,5.92,5.92,NA,NA,0,0,0.64,0,4.33,0.51,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66,4.66,NA,NA,0,0,0.64,0,3.88,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1153,Large amount of lower grade habitat modelled upstream.  Survey site from Kokannee 2001 (http://a100.gov.bc.ca/pub/acat/public/viewReport.do?reportId=29) upstream 600m.,high,NA,NA,NA,"c(670842.958427703, 5469802.03301973)",670842.9584277025,5469802.033019729
10894,NA,NA,4603904,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706851536,356534573,588.0348307875302,300.602565.854327.993941.902282.132363.937231.212420,300.602565.854327.993941.902282.132363.937231.212420,ELKR,NA,NA,NA,2,2,0.0682,68.0534,2.81,2.81,NA,NA,0,0,0,1.29,0.15,0.64,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,1.79,NA,NA,0,0,0,1.29,0.15,0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1154,Decent amount of habitat upstream in 5-8% slope class.  Road may be overgrown and/or deactivated by appearance of google satelite imagery.,mod,NA,NA,NA,"c(668900.027910269, 5468357.02281067)",668900.0279102693,5468357.022810667
13480,NA,NA,4607265,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706850829,356508424,744.683517739787,300.602565.854327.993941.902282.132363.949768.004249,300.602565.854327.993941.902282.132363.949768.004249,ELKR,NA,NA,NA,1,1,0.0817,NA,3.47,3.47,NA,NA,0,0,0,0.03,2.73,0.58,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,1.42,NA,NA,0,0,0,0,1.29,0.13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1156,Steep. Road may be overgrown and/or deactivated by appearance of google satelite imagery.,low,NA,NA,NA,"c(665811.57534938, 5471599.40380963)",665811.5753493805,5471599.403809629
13593,NA,NA,4607454,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706850032,356550020,631.9274664096537,300.602565.854327.993941.902282.132363.973161,300.602565.854327.993941.902282.132363.973161,ELKR,NA,"{CBA,WCT}",NA,2,4,0.1006,397.8221,6.17,6.17,NA,NA,0,0,0,0.04,4.36,0.99,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57,3.57,NA,NA,0,0,0,0,3.48,0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1157,Numerous sites upstream from Interior Reforestation Co. Ltd. with no fish points.  suspect non-fish.  Step-pool.,low,NA,NA,NA,"c(660099.975406416, 5472146.06982255)",660099.9754064159,5472146.0698225545
7589,NA,NA,4600264,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706849105,356553667,523.5583427188207,300.602565.854327.993941.902282.132363.948845,300.602565.854327.993941.902282.132363.948845,ELKR,NA,NA,{WCT},1,1,0.0198,NA,1.15,1.02,0,0,0.13,0.74,0.28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,1.02,0,0,0.13,0.74,0.28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1158,WCT upstream with modelled low gradient habitat.  Smaller watershed though.,mod,NA,NA,NA,"c(666528.92760051, 5472652.95698815)",666528.92760051,5472652.956988155
9827,NA,NA,4602726,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706867410,356549757,1151.6740231807505,300.602565.854327.993941.902282.132363.791210.680205,300.602565.854327.993941.902282.132363.791210.680205.179889,ELKR,NA,NA,NA,2,14,0.0231,564.531,14.26,14.26,NA,NA,0,0.4,0.45,2.1,0.59,2.43,0.89,1.47,1.47,0,0,0,0.21,0,1.26,0,0,0,3.41,3.41,NA,NA,0,0.4,0.44,2.1,0.47,0,0,1.47,1.47,0,0,NA,0.21,0,1.26,0,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1069,Seems like road may be deactivated in aerial imagery. Recommend checking with local foresters.,mod,NA,NA,NA,"c(697247.940016848, 5446252.01147734)",697247.9400168479,5446252.011477338
9263,NA,NA,4602098,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706846082,356565514,164.6431798757311,300.602565.854327.993941.902282.132363.959350.835366,300.602565.854327.993941.902282.132363.959350.835366,ELKR,NA,NA,NA,2,5,0.0527,202.5101,3.78,3.78,NA,NA,0,0,0.03,0.7,1.76,0.3,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62,2.62,NA,NA,0,0,0.03,0.7,1.76,0.11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1076,Crossing appears to be likely located 40m to north-east. Interior Reforestation sample site just upstream.  No ecocat report link.,mod,NA,NA,NA,"c(657221.051099313, 5479085.01670456)",657221.0510993132,5479085.016704561
13648,NA,NA,4607567,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706849629,356558794,3166.5796083469836,300.602565.854327.993941.902282.132363.981516,300.602565.854327.993941.902282.132363.981516.330857,ELKR,NA,{WCT},{TR},2,4,0.0448,529.8254,5.35,5.07,0,1.04,0.19,0.01,2.15,0.63,1.2,0.79,0.36,0.87,0.87,0,0,0,0,0.29,0,0.56,0,0,4.42,4.42,0,0,0,0.01,2.15,0.54,1.2,0.51,0,0.86,0.86,0,0,NA,0,0.29,0,0.56,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1084,Fish upstream and down.,high,NA,NA,NA,"c(655994.993731452, 5472833.99055703)",655994.9937314524,5472833.990557027
13563,NA,NA,4607406,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706846390,356568070,677.5341408137804,300.602565.854327.993941.902282.132363.959350.668778,300.602565.854327.993941.902282.132363.959350.668778,ELKR,NA,"{CBA,WCT}",{WCT},4,12,0.0321,531.8148,13.44,13.44,NA,NA,0,0.03,1.26,2.31,5.97,2.9,0.47,11.76,11.76,0,0,0,0.03,1.26,1.48,5.13,2.89,0.47,7.52,7.52,NA,NA,0,0.03,1.26,2.31,3.54,0.4,0,5.84,5.84,0,0,NA,0.03,1.26,1.48,2.7,0.39,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1088,WCT upsstream. Large habitat gain before next potential barrier. ,high,NA,NA,NA,"c(659303.998378861, 5478556.9639077)",659303.9983788613,5478556.963907695
9357,NA,NA,4602199,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706846355,356553408,17148.639280311883,300.602565.854327.993941.902282.132363.959350,300.602565.854327.993941.902282.132363.959350.835366,ELKR,NA,"{BT,CBA,CC,CCG,CT,DV,LNC,MW,OS,SP,SU,WCT}",{WCT},3,11,0.027,359.1503,10.26,10.26,NA,NA,0,0.9,1.07,0.25,3.82,2.25,0.92,10.03,10.03,0,0,0,0.9,1.07,0.25,3.82,2.25,0.69,4.4,4.4,NA,NA,0,0.9,1.07,0.25,1.46,0.63,0.1,4.4,4.4,0,0,NA,0.9,1.07,0.25,1.46,0.63,0.1,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1089,Appears to be ford,no fix,NA,NA,NA,"c(657175.976350223, 5478955.02617228)",657175.9763502234,5478955.02617228
7583,NA,NA,4600250,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706846311,356527902,95.56236316017886,300.602565.854327.993941.902282.132363.959350.399744,300.602565.854327.993941.902282.132363.959350.399744,ELKR,NA,{WCT},{WCT},3,22,0.0437,373.4684,17.45,17.45,NA,NA,0,0.05,1.56,1.47,1.37,2.38,1.39,0.42,0.42,0,0,0,0.03,0.24,0.15,0,0,0,5.46,5.46,NA,NA,0,0.05,1.56,1.47,1.33,1.04,0,0.42,0.42,0,0,NA,0.03,0.24,0.15,0,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1097,No road.,no fix,NA,NA,NA,"c(661913.238087531, 5477960.4327124)",661913.238087531,5477960.432712402
9817,NA,NA,4602716,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706868366,356546580,2017.924537427462,300.602565.854327.993941.902282.132363.791210.596090,300.602565.854327.993941.902282.132363.791210.596090.148669,ELKR,NA,NA,NA,3,27,0.0233,1902.7159,36.47,36.47,NA,NA,0,2.57,1.37,2.29,3.93,2.83,2.2,3.67,3.67,0,0,0,2.04,0.77,0.21,0.47,0.18,0,9.7,9.7,NA,NA,0,2.45,1.18,2.18,3.09,0.8,0,3.48,3.48,0,0,NA,2.04,0.76,0.22,0.45,0.01,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1058,Appears to be bridge.,no fix,NA,NA,NA,"c(694196.978463047, 5444940.99489676)",694196.9784630474,5444940.994896759
9832,NA,NA,4602731,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706863379,356559788,42685.17648039985,300.602565.854327.993941.902282.132363.791210,300.602565.854327.993941.902282.132363.791210.868274,ELKR,NA,"{BT,CBA,CC,CCG,CSU,DV,MW,TR,WCT}",NA,4,20,0.0357,1865.4065,29.65,29.52,0,0,0.12,0.64,2.49,0.93,6.17,6.62,4.65,0.77,0.76,0,0,0,0.15,0.51,0,0.05,0.05,-0.01,6.11,6.11,0,0,0,0.64,2.47,0.93,1.43,0.61,0.04,0.77,0.77,0,0,NA,0.15,0.51,0,0.05,0.06,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1071,No crossing here.,no fix,NA,NA,NA,"c(703558.999434342, 5448444.99156706)",703558.9994343418,5448444.99156706
9964,NA,NA,4602869,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706878845,356551948,19183.06107698073,300.602565.854327.993941.902282.132363.812615,300.602565.854327.993941.902282.132363.812615.787961,ELKR,NA,"{AF,BT,CC,CCG,CRM,CT,DV,KO,MW,WCT}",NA,3,16,0.0283,1453.5294,23.74,23.05,0,0.77,0.68,0.11,0.37,1.65,9.65,5.9,1.98,2.61,2.6,0,0,0,0.09,0.35,0.75,1.23,0.15,0.04,9,9,0,0,0,0.1,0.35,0.75,6.36,1.43,0,2.43,2.43,0,0,NA,0.09,0.35,0.75,1.23,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1118,Suspect deactivation from review of aerial imagey. Large potential habitat gain.,high,NA,NA,NA,"c(667844.004272573, 5434398.0286443)",667844.0042725732,5434398.028644304
9701,NA,NA,4602588,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706850586,356566305,144.3327884481105,300.602565.854327.993941.902282.132363.929218,300.602565.854327.993941.902282.132363.929218,ELKR,NA,NA,{BT},3,14,0.088,609.0897,15.2,15.2,NA,NA,0,0.01,0,1.61,4.42,1.92,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,6.25,NA,NA,0,0,0,1.61,3.86,0.79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1122,Bridge.,no fix,NA,NA,NA,"c(672137.94351529, 5469593.0077222)",672137.9435152896,5469593.007722205
13485,NA,NA,4607273,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706854206,356556339,2310.322214246888,300.602565.854327.993941.902282.132363.900297,300.602565.854327.993941.902282.132363.900297,ELKR,NA,"{BT,MW,WCT}",{WCT},4,47,0.0364,1045.6769,36.31,34.98,0,0,1.19,0.31,1.98,1.87,2.55,3.08,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.77,8.45,0,0,1.19,0.31,1.87,1.85,1.81,1.42,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1128,Road looks overgrown in aerial imagery. Suspect ford.,mod,NA,NA,NA,"c(677870.056260667, 5463567.51669206)",677870.0562606666,5463567.516692058
10720,NA,NA,4603725,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706849996,356567088,4804.345392823445,300.602565.854327.993941.902282.132363.910080,300.602565.854327.993941.902282.132363.910080.470237,ELKR,NA,"{BT,WCT}","{BT,WCT}",3,25,0.0277,717.2009,21.73,21.73,NA,NA,0,0.23,1.28,1.24,0.68,2.71,0.4,0.17,0.17,0,0,0,0.17,0,0,0,0,0,3.83,3.83,NA,NA,0,0.23,1.28,1.23,0.62,0.47,0,0.17,0.17,0,0,NA,0.17,0,0,0,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1131,Large stream.,high,NA,NA,NA,"c(678149.938996808, 5469458.97027276)",678149.9389968081,5469458.970272765
12274,NA,NA,4605745,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706849626,356559811,1189.7824222737613,300.602565.854327.993941.902282.132363.926767,300.602565.854327.993941.902282.132363.926767.180074,ELKR,NA,"{BT,WCT}","{BT,WCT}",4,27,0.0361,925.5747,26.78,26.78,NA,NA,0,0.05,1.29,2.36,2.55,2.63,2.88,3.11,3.11,0,0,0,0.04,1.09,1.08,0.31,0,0.46,5.82,5.82,NA,NA,0,0.04,1.29,2.36,1.83,0.3,0,2.52,2.52,0,0,NA,0.04,1.09,1.08,0.31,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1143,Deactivated,no fix,NA,NA,NA,"c(673548.960693857, 5470383.98695986)",673548.9606938573,5470383.986959859
11884,NA,NA,4605231,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706848988,356534796,357.46380740587574,300.602565.854327.993941.902282.132363.968907,300.602565.854327.993941.902282.132363.968907,ELKR,NA,"{BT,CBA,WCT}",{WCT},3,14,0.0448,1352.5884,21.22,20.39,0,4.67,0.28,3.06,2.53,5.93,4.37,1.4,1.94,9.08,8.53,0,1.33,0,0.39,0.66,5.01,2.39,0.17,0.33,15.37,14.95,0,4.67,0.28,3.06,2.53,5.93,2.64,0.92,0,7.49,7.35,0,1.33,NA,0.39,0.66,5.01,1.32,0.11,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1160,No road,no fix,NA,NA,NA,"c(661084.447165778, 5473166.84941878)",661084.4471657783,5473166.849418778
7588,NA,NA,4600263,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706849684,356542864,691.8690140733876,300.602565.854327.993941.902282.132363.942699,300.602565.854327.993941.902282.132363.942699,ELKR,NA,NA,NA,3,16,0.0697,383.4759,13.36,13.36,NA,NA,0,0,0,1.63,1.29,2.42,0.79,10.01,10.01,0,0,0,0,0,1.63,1.29,2.35,0.67,3.26,3.26,NA,NA,0,0,0,1.63,1.29,0.34,0,3.26,3.26,0,0,NA,0,0,1.63,1.29,0.34,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1161,"Survey site and falls located 100m downstream. Steeper system. Suspect that may have been confirmed no fish by Interior FHIIP Database: stream_id 179832, date 29-AUG-96.",low,NA,NA,NA,"c(668343.539870909, 5471285.22709638)",668343.539870909,5471285.2270963825
7594,NA,NA,4600269,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706849026,356547592,231.91989690115045,300.602565.854327.993941.902282.132363.954401,300.602565.854327.993941.902282.132363.954401,ELKR,NA,{WCT},NA,2,7,0.0093,356.6656,8.56,7.86,0,5.87,0.7,2.11,0.74,0,3.1,0.42,0.11,2.81,2.11,0,0,0.7,2.1,0,0,0,0,0,5.92,5.22,0,5.87,0.7,2.11,0.74,0,2.37,0,0,2.8,2.1,0,0,NA,2.1,0,0,0,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1162,No stream or road visible on aerial imagery.,low,NA,NA,NA,"c(665070.986703203, 5472709.07583208)",665070.9867032033,5472709.075832081
7582,NA,NA,4600247,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706847452,356559340,66.64044759613859,300.602565.854327.993941.902282.132363.959350.177053,300.602565.854327.993941.902282.132363.959350.177053,ELKR,NA,NA,{WCT},3,11,0.0724,221.9494,8.04,8.04,NA,NA,0,0,0,0.49,3.14,1.61,0.55,0.16,0.16,0,0,0,0,0,0.05,0.1,0,0,3.61,3.61,NA,NA,0,0,0,0.45,2.92,0.24,0,0.15,0.15,0,0,NA,0,0,0.05,0.11,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1164,Road is not likely present.,low,NA,NA,NA,"c(662549.561668208, 5475394.1259363)",662549.5616682079,5475394.125936299
7592,NA,NA,4600267,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706848951,356563200,358.98690534628736,300.602565.854327.993941.902282.132363.949927,300.602565.854327.993941.902282.132363.949927,ELKR,NA,"{BT,CBA}","{BT,CBA}",3,5,0.0199,139.6795,5.66,3.91,0,7.99,1.73,1.97,0.96,0.05,0.23,0.45,0,3.79,2.04,0,0,1.73,1.45,0.55,0.05,0,0.02,0,4.68,2.93,0,7.99,1.73,1.94,0.96,0.05,0,0,0,3.77,2.02,0,0,NA,1.44,0.55,0.05,0,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1165,Mottled Sculpin upstream. ,high,NA,NA,NA,"c(666187.73015989, 5472563.21535454)",666187.7301598899,5472563.215354538
12918,NA,NA,4606506,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706850150,356530863,439.9783859013771,300.602565.854327.993941.902282.132363.933390,300.602565.854327.993941.902282.132363.933390,ELKR,NA,NA,NA,2,2,0.0062,289.3039,6.18,4.96,0,6.98,1.22,0.56,0.66,0.42,2.91,0.2,0.2,2.2,0.98,0,0,1.22,0.56,0,0.42,0,0,0,4.55,3.34,0,6.98,1.22,0.56,0.03,0.42,2.32,0,0,2.2,0.99,0,0,NA,0.56,0,0.42,0,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1166,Extensive low gradient and wetland habitat upstream.,high,NA,NA,NA,"c(670699.029578206, 5469924.97004826)",670699.0295782059,5469924.97004826
21003,NA,NA,24706668,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706849327,356547574,2385.68974434534,300.602565.854327.993941.902282.132363.931711,300.602565.854327.993941.902282.132363.931711.109820,ELKR,NA,NA,{BT},4,73,0.0179,3329.7711,81.52,79.7,0,6.83,1.32,8.16,5.83,3.87,12.06,9.3,5.06,16.69,16.53,0,0,0.16,5.39,0.49,0.24,0.11,0.12,0,20.62,20.55,0,0.25,0.07,7.62,4.77,3.13,3.47,1.56,0.01,6.08,6.08,0,0,NA,5.34,0.46,0.22,0.07,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1168,Bridge,no fix,NA,NA,NA,"c(670832.184769897, 5471658.81353413)",670832.184769897,5471658.813534129
12913,NA,NA,4606501,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706851017,356535268,87.88555266258474,300.602565.854327.993941.902282.132363.937231.265926,300.602565.854327.993941.902282.132363.937231.265926,ELKR,NA,NA,NA,2,6,0.0854,182.3542,5.97,5.97,NA,NA,0,0.02,0,0,1.3,1.41,0.25,4.52,4.52,0,0,0,0.02,0,0,1.3,1.41,0.04,2.38,2.38,NA,NA,0,0.02,0,0,1.18,1.18,0,2.38,2.38,0,0,NA,0.02,0,0,1.18,1.18,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1169,Steeper stream.,mod,NA,NA,NA,"c(668124.151247557, 5468513.90579842)",668124.1512475573,5468513.905798417
10832,NA,NA,4603841,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706860253,356553800,153.12438903103453,300.602565.854327.993941.902282.132363.867209.163644,300.602565.854327.993941.902282.132363.867209.163644,ELKR,NA,NA,"{BT,CC,WCT}",4,63,0.0292,2045.0517,59.29,59.29,NA,NA,0,2.77,3.08,3.09,5.41,8.4,3.05,13,13,0,0,0,2.02,1.05,0.21,0.83,2.95,0.93,10.96,10.96,NA,NA,0,2.66,3.04,2.46,2.39,0.41,0,3.85,3.85,0,0,NA,2.01,1.05,0.19,0.57,0.02,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1182,Crossing blown out?,low,NA,NA,NA,"c(682498.950155905, 5454170.92679332)",682498.950155905,5454170.926793321
13596,NA,NA,4607464,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706866244,356563566,616.2261036342172,300.602565.854327.993941.902282.132363.856571,300.602565.854327.993941.902282.132363.856571,ELKR,NA,"{BT,WCT}",{WCT},3,13,0.0313,455.2753,13.16,12.9,0,0.41,0.17,0.06,0.14,1.13,5,2.76,1.41,1.03,1.03,0,0,0,0,0.05,0.98,0,0,0,4.17,4.17,0,0,0,0,0.05,0.97,2.19,0.95,0,1.03,1.03,0,0,NA,0,0.05,0.97,0,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1183,Culvert documented in FISS.  Survey sites upstream of crossing. ,mod,NA,NA,NA,"c(682773.992215233, 5448438.0250581)",682773.9922152332,5448438.025058096
9732,NA,NA,4602620,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706861608,356519132,1017.4945327395853,300.602565.854327.993941.902282.132363.872215,300.602565.854327.993941.902282.132363.872215.095385,ELKR,NA,{WCT},NA,2,7,0.0042,353.1884,9.32,9.32,NA,NA,0,2.97,0.86,0.48,0.37,1.11,1.31,7.17,7.17,0,0,0,2.97,0,0.48,0.21,0.86,1.09,4.9,4.9,NA,NA,0,2.97,0.86,0.48,0.32,0.27,0,3.94,3.94,0,0,NA,2.97,0,0.48,0.21,0.27,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1185,Kokanee 2001 (http://a100.gov.bc.ca/pub/acat/public/viewReport.do?reportId=29) report resident fish population does not have access to Flathead river at FISS site downstream.,mod,NA,NA,NA,"c(680897.028532438, 5453543.14381991)",680897.0285324376,5453543.143819907
13007,NA,NA,4606597,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706870531,356487372,587.4161548438846,300.602565.854327.993941.902282.132363.845781,300.602565.854327.993941.902282.132363.845781,ELKR,NA,NA,NA,2,2,0.004,197.092,2.92,2.59,0,3.79,0.34,2.59,0,0,0,0,0,0.54,0.54,0,-0.01,0.01,0.54,0,0,0,0,0,2.92,2.59,0,3.79,0.34,2.59,0,0,0,0,0,0.54,0.54,0,-0.01,NA,0.54,0,0,0,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1189,Stream splits to mult iple channels just upstream with relatively small - low elevation watershed. ,mod,NA,NA,NA,"c(683097.039674923, 5444416.08824323)",683097.0396749226,5444416.088243231
9829,NA,NA,4602728,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706872389,356517312,470.6096890936017,300.602565.854327.993941.902282.132363.836787,300.602565.854327.993941.902282.132363.836787.094389,ELKR,NA,NA,NA,1,1,0.0322,NA,2.78,2.78,NA,NA,0,1.36,1.42,0,0,0,0,0.31,0.31,0,0,0,0,0.32,0,0,0,0,2.78,2.78,NA,NA,0,1.36,1.42,0,0,0,0,0.31,0.31,0,0,NA,0,0.32,0,0,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1190,Appears road may be deactivated. Modelled crossing 4605462 located upstream could be decent candidate although watershed is relatively low elevation and small.,low,NA,NA,NA,"c(682706.012024767, 5442018.02480587)",682706.0120247668,5442018.024805866
12032,NA,NA,4605416,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706863115,356483553,192.90288083383277,300.602565.854327.993941.902282.132363.864358.154186,300.602565.854327.993941.902282.132363.864358.154186,ELKR,NA,NA,NA,2,5,0.0296,209.7864,5.87,5.41,0,3.22,0.21,0.84,0.47,0.94,0.49,1.15,0.97,1.79,1.59,0,1.24,0.21,0.84,0.47,0.03,0.07,0.19,0,2.19,1.97,0,1.24,0.21,0.84,0.47,0.53,0.14,0,0,1.61,1.39,0,1.24,NA,0.84,0.47,0.03,0.07,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1195,Appears road may be deactivated.,low,NA,NA,NA,"c(683155.186586263, 5451458.73081967)",683155.1865862635,5451458.7308196705
